time,theta
0.00000,0.00000
0.00250,-3.95507
0.00500,-3.95507
0.00750,-3.95507
0.01000,-3.95507
0.01250,-3.95507
0.01500,-3.97705
0.01750,-3.97705
0.02000,-3.95507
0.02250,-3.95507
0.02500,-3.97705
0.02750,-3.97705
0.03000,-3.97705
0.03250,-3.97705
0.03500,-3.97705
0.03750,-3.97705
0.04000,-3.97705
0.04250,-3.97705
0.04500,-3.97705
0.04750,-3.97705
0.05000,-3.97705
0.05250,-3.99902
0.05500,-3.99902
0.05750,-3.99902
0.06000,-3.99902
0.06250,-3.99902
0.06500,-3.99902
0.06750,-3.99902
0.07000,-3.99902
0.07250,-3.99902
0.07500,-3.99902
0.07750,-3.99902
0.08000,-3.99902
0.08250,-3.97705
0.08500,-3.97705
0.08750,-3.99902
0.09000,-3.99902
0.09250,-3.97705
0.09500,-3.97705
0.09750,-3.97705
0.10000,-3.97705
0.10250,-3.97705
0.10500,-3.97705
0.10750,-3.97705
0.11000,-3.97705
0.11250,-3.97705
0.11500,-3.97705
0.11750,-3.95507
0.12000,-3.95507
0.12250,-3.95507
0.12500,-3.95507
0.12750,-3.95507
0.13000,-3.95507
0.13250,-3.93310
0.13500,-3.93310
0.13750,-3.93310
0.14000,-3.93310
0.14250,-3.91113
0.14500,-3.91113
0.14750,-3.88916
0.15000,-3.88916
0.15250,-3.88916
0.15500,-3.88916
0.15750,-3.86718
0.16000,-3.86718
0.16250,-3.86718
0.16500,-3.84521
0.16750,-3.84521
0.17000,-3.82324
0.17250,-3.82324
0.17500,-3.80127
0.17750,-3.80127
0.18000,-3.77929
0.18250,-3.77929
0.18500,-3.75732
0.18750,-3.75732
0.19000,-3.73535
0.19250,-3.73535
0.19500,-3.71337
0.19750,-3.71337
0.20000,-3.69140
0.20250,-3.69140
0.20500,-3.64746
0.20750,-3.64746
0.21000,-3.62548
0.21250,-3.62548
0.21500,-3.60351
0.21750,-3.60351
0.22000,-3.55957
0.22250,-3.55957
0.22500,-3.53759
0.22750,-3.53759
0.23000,-3.49365
0.23250,-3.49365
0.23500,-3.47168
0.23750,-3.47168
0.24000,-3.42773
0.24250,-3.42773
0.24500,-3.40576
0.24750,-3.40576
0.25000,-3.36181
0.25250,-3.36181
0.25500,-3.33984
0.25750,-3.33984
0.26000,-3.29589
0.26250,-3.29589
0.26500,-3.25195
0.26750,-3.25195
0.27000,-3.20800
0.27250,-3.20800
0.27500,-3.16406
0.27750,-3.16406
0.28000,-3.12011
0.28250,-3.07617
0.28500,-3.07617
0.28750,-3.03222
0.29000,-3.03222
0.29250,-2.98828
0.29500,-2.98828
0.29750,-2.92236
0.30000,-2.92236
0.30250,-2.90039
0.30500,-2.90039
0.30750,-2.83447
0.31000,-2.83447
0.31250,-2.79052
0.31500,-2.79052
0.31750,-2.74658
0.32000,-2.74658
0.32250,-2.68066
0.32500,-2.68066
0.32750,-2.63671
0.33000,-2.63671
0.33250,-2.57080
0.33500,-2.57080
0.33750,-2.52685
0.34000,-2.52685
0.34250,-2.48291
0.34500,-2.48291
0.34750,-2.39502
0.35000,-2.39502
0.35250,-2.35107
0.35500,-2.35107
0.35750,-2.28515
0.36000,-2.28515
0.36250,-2.21923
0.36500,-2.21923
0.36750,-2.17529
0.37000,-2.17529
0.37250,-2.10937
0.37500,-2.10937
0.37750,-2.04345
0.38000,-2.04345
0.38250,-1.97753
0.38500,-1.97753
0.38750,-1.91162
0.39000,-1.91162
0.39250,-1.84570
0.39500,-1.84570
0.39750,-1.77978
0.40000,-1.77978
0.40250,-1.71386
0.40500,-1.71386
0.40750,-1.64794
0.41000,-1.64794
0.41250,-1.60400
0.41500,-1.60400
0.41750,-1.51611
0.42000,-1.51611
0.42250,-1.45019
0.42500,-1.45019
0.42750,-1.38427
0.43000,-1.38427
0.43250,-1.31835
0.43500,-1.31835
0.43750,-1.25244
0.44000,-1.25244
0.44250,-1.16455
0.44500,-1.16455
0.44750,-1.09863
0.45000,-1.03271
0.45250,-1.03271
0.45500,-0.96679
0.45750,-0.96679
0.46000,-0.90087
0.46250,-0.90087
0.46500,-0.81298
0.46750,-0.81298
0.47000,-0.74707
0.47250,-0.74707
0.47500,-0.68115
0.47750,-0.68115
0.48000,-0.59326
0.48250,-0.59326
0.48500,-0.52734
0.48750,-0.52734
0.49000,-0.43945
0.49250,-0.39550
0.49500,-0.39550
0.49750,-0.30761
0.50000,-0.30761
0.50250,-0.24169
0.50500,-0.24169
0.50750,-0.17578
0.51000,-0.17578
0.51250,-0.08789
0.51500,-0.08789
0.51750,-0.08789
0.52000,0.00000
0.52250,0.00000
0.52500,0.04395
0.52750,0.04395
0.53000,0.13184
0.53250,0.19776
0.53500,0.19776
0.53750,0.26368
0.54000,0.26368
0.54250,0.35157
0.54500,0.35157
0.54750,0.41748
0.55000,0.41748
0.55250,0.50538
0.55500,0.50538
0.55750,0.57129
0.56000,0.57129
0.56250,0.63721
0.56500,0.63721
0.56750,0.72510
0.57000,0.72510
0.57250,0.79102
0.57500,0.79102
0.57750,0.83497
0.58000,0.83497
0.58250,0.92286
0.58500,0.92286
0.58750,0.98877
0.59000,0.98877
0.59250,1.07666
0.59500,1.07666
0.59750,1.14258
0.60000,1.14258
0.60250,1.20850
0.60500,1.20850
0.60750,1.27442
0.61000,1.27442
0.61250,1.34034
0.61500,1.34034
0.61750,1.40625
0.62000,1.40625
0.62250,1.47217
0.62500,1.47217
0.62750,1.53809
0.63000,1.53809
0.63250,1.60401
0.63500,1.60401
0.63750,1.66993
0.64000,1.66993
0.64250,1.73584
0.64500,1.73584
0.64750,1.77979
0.65000,1.77979
0.65250,1.84571
0.65500,1.84571
0.65750,1.91163
0.66000,1.95557
0.66250,1.95557
0.66500,2.02149
0.66750,2.02149
0.67000,2.08741
0.67250,2.08741
0.67500,2.13135
0.67750,2.13135
0.68000,2.17530
0.68250,2.17530
0.68500,2.24122
0.68750,2.24122
0.69000,2.30713
0.69250,2.30713
0.69500,2.35108
0.69750,2.35108
0.70000,2.37305
0.70250,2.37305
0.70500,2.43897
0.70750,2.43897
0.71000,2.48291
0.71250,2.48291
0.71500,2.52686
0.71750,2.52686
0.72000,2.57081
0.72250,2.57081
0.72500,2.61475
0.72750,2.61475
0.73000,2.65870
0.73250,2.65870
0.73500,2.70264
0.73750,2.70264
0.74000,2.72461
0.74250,2.72461
0.74500,2.76856
0.74750,2.76856
0.75000,2.79053
0.75250,2.79053
0.75500,2.83448
0.75750,2.83448
0.76000,2.87842
0.76250,2.87842
0.76500,2.90040
0.76750,2.90040
0.77000,2.92237
0.77250,2.92237
0.77500,2.94434
0.77750,2.94434
0.78000,2.96631
0.78250,2.98829
0.78500,2.98829
0.78750,3.01026
0.79000,3.01026
0.79250,3.03223
0.79500,3.03223
0.79750,3.05420
0.80000,3.05420
0.80250,3.07618
0.80500,3.07618
0.80750,3.07618
0.81000,3.07618
0.81250,3.09815
0.81500,3.09815
0.81750,3.12012
0.82000,3.12012
0.82250,3.12012
0.82500,3.12012
0.82750,3.12012
0.83000,3.12012
0.83250,3.14209
0.83500,3.14209
0.83750,3.14209
0.84000,3.14209
0.84250,3.14209
0.84500,3.14209
0.84750,3.14209
0.85000,3.14209
0.85250,3.14209
0.85500,3.14209
0.85750,3.14209
0.86000,3.14209
0.86250,3.14209
0.86500,3.14209
0.86750,3.12012
0.87000,3.12012
0.87250,3.12012
0.87500,3.12012
0.87750,3.12012
0.88000,3.12012
0.88250,3.09815
0.88500,3.09815
0.88750,3.09815
0.89000,3.09815
0.89250,3.05420
0.89500,3.05420
0.89750,3.05420
